time,station,cglo,cglo_flag,ff,p,p_flag,pred,pred_flag,rf,rf_flag,ff_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tl,tl_flag
2021-06-05T21:00+00:00,16412,0,10,3.3,973.5,10,,,75,10,10,0.0,10,0,10,,,0.0,10,18.9,10
2021-06-05T22:00+00:00,16412,0,10,3.1,973.5,10,,,71,10,10,0.0,10,0,10,,,0.0,10,19.0,10
2021-06-05T23:00+00:00,16412,0,10,3.0,973.1,10,,,72,10,10,0.0,10,0,10,,,0.0,10,18.6,10
2021-06-06T00:00+00:00,16412,0,10,1.5,973.2,10,,,75,10,10,0.0,10,0,10,,,0.0,10,17.9,10
2021-06-06T01:00+00:00,16412,0,10,1.6,972.9,10,,,76,10,10,0.0,10,0,10,,,0.0,10,17.5,10
2021-06-06T02:00+00:00,16412,0,10,2.7,973.0,10,,,68,10,10,0.0,10,0,10,,,0.0,10,18.2,10
2021-06-06T03:00+00:00,16412,1,10,1.1,973.2,10,,,83,10,10,0.0,10,0,10,,,0.0,10,16.8,10
2021-06-06T04:00+00:00,16412,9,10,1.7,973.3,10,,,85,10,10,0.0,10,0,10,,,0.0,10,16.7,10
2021-06-06T05:00+00:00,16412,17,10,1.5,973.5,10,,,85,10,10,0.0,10,0,10,,,0.0,10,16.8,10
2021-06-06T06:00+00:00,16412,26,10,0.9,974.0,10,,,86,10,10,0.0,10,0,10,,,0.0,10,16.9,10
2021-06-06T07:00+00:00,16412,85,10,0.4,974.2,10,,,79,10,10,0.0,10,0,10,,,0.0,10,18.2,10
2021-06-06T08:00+00:00,16412,100,10,0.8,974.4,10,,,73,10,10,0.0,10,0,10,,,0.0,10,18.6,10
2021-06-06T09:00+00:00,16412,107,10,2.0,974.8,10,,,74,10,10,0.0,10,0,10,,,0.0,10,18.4,10
2021-06-06T10:00+00:00,16412,113,10,1.8,975.1,10,,,83,10,10,0.0,10,2,10,,,0.0,10,17.7,10
2021-06-06T11:00+00:00,16412,190,10,1.0,975.2,10,,,78,10,10,0.0,10,1,10,,,0.0,10,18.3,10
2021-06-06T12:00+00:00,16412,94,10,1.4,974.9,10,,,87,10,10,0.6,10,34,10,,,0.0,10,17.9,10
2021-06-06T13:00+00:00,16412,336,10,1.1,974.5,10,,,82,10,10,0.3,10,50,10,,,0.0,10,18.8,10
2021-06-06T14:00+00:00,16412,367,10,1.5,974.4,10,,,75,10,10,0.0,10,23,10,,,0.0,10,19.5,10
2021-06-06T15:00+00:00,16412,264,10,1.7,974.1,10,,,82,10,10,0.0,10,0,10,,,0.1,10,19.3,10
2021-06-06T16:00+00:00,16412,215,10,1.4,973.8,10,,,77,10,10,0.0,10,0,10,,,0.0,10,19.3,10
2021-06-06T17:00+00:00,16412,132,10,0.2,973.7,10,,,78,10,10,0.0,10,0,10,,,0.0,10,19.3,10
2021-06-06T18:00+00:00,16412,45,10,1.2,974.1,10,,,83,10,10,0.0,10,0,10,,,0.0,10,18.7,10
2021-06-06T19:00+00:00,16412,9,10,0.6,974.5,10,,,83,10,10,0.0,10,0,10,,,0.0,10,18.4,10
2021-06-06T20:00+00:00,16412,1,10,1.0,974.7,10,,,86,10,10,0.0,10,0,10,,,0.0,10,18.0,10
2021-06-06T21:00+00:00,16412,0,10,1.4,974.9,10,,,86,10,10,0.0,10,0,10,,,0.0,10,17.6,10
2021-06-06T22:00+00:00,16412,0,10,1.5,974.8,10,,,87,10,10,0.0,10,0,10,,,0.0,10,17.3,10
2021-06-06T23:00+00:00,16412,0,10,1.4,974.7,10,,,87,10,10,0.0,10,0,10,,,0.0,10,17.0,10
2021-06-07T00:00+00:00,16412,0,10,1.4,974.6,10,,,88,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-07T01:00+00:00,16412,0,10,1.8,974.7,10,,,88,10,10,0.0,10,0,10,,,0.0,10,15.6,10
2021-06-07T02:00+00:00,16412,0,10,1.9,974.5,10,,,88,10,10,0.0,10,0,10,,,0.0,10,15.0,10
2021-06-07T03:00+00:00,16412,1,10,1.6,974.6,10,,,89,10,10,0.0,10,0,10,,,0.0,10,14.5,10
2021-06-07T04:00+00:00,16412,45,10,1.9,974.8,10,,,86,10,10,0.0,10,0,10,,,0.4,10,14.8,10
2021-06-07T05:00+00:00,16412,165,10,2.2,974.8,10,,,80,10,10,0.0,10,0,10,,,1.0,10,15.9,10
2021-06-07T06:00+00:00,16412,321,10,2.7,975.2,10,,,73,10,10,0.0,10,0,10,,,1.0,10,17.6,10
2021-06-07T07:00+00:00,16412,511,10,1.8,975.2,10,,,62,10,10,0.0,10,0,10,,,1.0,10,20.5,10
2021-06-07T08:00+00:00,16412,605,10,0.6,975.2,10,,,52,10,10,0.0,10,0,10,,,1.0,10,22.5,10
2021-06-07T09:00+00:00,16412,764,10,1.2,975.1,10,,,53,10,10,0.0,10,0,10,,,0.9,10,23.0,10
2021-06-07T10:00+00:00,16412,980,10,1.7,974.9,10,,,50,10,10,0.0,10,0,10,,,1.0,10,23.7,10
2021-06-07T11:00+00:00,16412,824,10,1.9,974.6,10,,,52,10,10,0.0,10,0,10,,,0.8,10,24.5,10
2021-06-07T12:00+00:00,16412,792,10,1.6,974.1,10,,,49,10,10,0.0,10,0,10,,,0.7,10,25.4,10
2021-06-07T13:00+00:00,16412,565,10,0.9,974.4,10,,,51,10,10,0.0,10,0,10,,,0.5,10,22.1,10
2021-06-07T14:00+00:00,16412,141,10,4.2,974.3,10,,,54,10,10,0.0,10,2,10,,,0.0,10,20.8,10
2021-06-07T15:00+00:00,16412,152,10,2.8,974.1,10,,,69,10,10,0.0,10,0,10,,,0.0,10,18.8,10
2021-06-07T16:00+00:00,16412,113,10,3.0,973.6,10,,,72,10,10,0.0,10,0,10,,,0.0,10,18.6,10
2021-06-07T17:00+00:00,16412,110,10,2.7,973.5,10,,,73,10,10,0.0,10,0,10,,,0.0,10,18.9,10
2021-06-07T18:00+00:00,16412,69,10,2.4,973.7,10,,,75,10,10,0.0,10,0,10,,,0.0,10,18.7,10
2021-06-07T19:00+00:00,16412,20,10,2.3,974.1,10,,,78,10,10,0.0,10,0,10,,,0.0,10,18.3,10
2021-06-07T20:00+00:00,16412,0,10,1.9,974.5,10,,,78,10,10,0.0,10,0,10,,,0.0,10,18.3,10
2021-06-07T21:00+00:00,16412,0,10,1.7,974.8,10,,,77,10,10,0.0,10,0,10,,,0.0,10,18.2,10
2021-06-07T22:00+00:00,16412,0,10,2.0,974.8,10,,,77,10,10,0.0,10,0,10,,,0.0,10,18.0,10
2021-06-07T23:00+00:00,16412,0,10,1.7,974.6,10,,,77,10,10,0.0,10,0,10,,,0.0,10,17.8,10
2021-06-08T00:00+00:00,16412,0,10,1.7,974.5,10,,,77,10,10,0.0,10,0,10,,,0.0,10,17.6,10
2021-06-08T01:00+00:00,16412,0,10,1.3,974.5,10,,,78,10,10,0.0,10,0,10,,,0.0,10,17.4,10
2021-06-08T02:00+00:00,16412,0,10,1.6,974.3,10,,,77,10,10,0.0,10,0,10,,,0.0,10,17.2,10
2021-06-08T03:00+00:00,16412,0,10,1.9,974.5,10,,,77,10,10,0.0,10,0,10,,,0.0,10,17.0,10
2021-06-08T04:00+00:00,16412,43,10,1.8,974.7,10,,,76,10,10,0.0,10,0,10,,,0.5,10,16.8,10
2021-06-08T05:00+00:00,16412,142,10,1.8,974.8,10,,,74,10,10,0.0,10,0,10,,,0.5,10,17.3,10
2021-06-08T06:00+00:00,16412,335,10,1.9,975.2,10,,,64,10,10,0.0,10,0,10,,,1.0,10,19.1,10
2021-06-08T07:00+00:00,16412,501,10,2.0,974.9,10,,,53,10,10,0.0,10,0,10,,,1.0,10,22.0,10
2021-06-08T08:00+00:00,16412,660,10,1.2,974.8,10,,,31,10,10,0.0,10,0,10,,,1.0,10,24.9,10
2021-06-08T09:00+00:00,16412,774,10,1.7,974.8,10,,,32,10,10,0.0,10,0,10,,,1.0,10,25.5,10
2021-06-08T10:00+00:00,16412,861,10,1.8,974.6,10,,,26,10,10,0.0,10,0,10,,,0.9,10,25.9,10
2021-06-08T11:00+00:00,16412,847,10,2.4,974.4,10,,,27,10,10,0.0,10,0,10,,,0.8,10,26.5,10
2021-06-08T12:00+00:00,16412,714,10,2.5,974.2,10,,,28,10,10,0.0,10,0,10,,,0.6,10,25.6,10
2021-06-08T13:00+00:00,16412,856,10,2.3,973.8,10,,,30,10,10,0.0,10,0,10,,,0.9,10,27.3,10
2021-06-08T14:00+00:00,16412,619,10,2.9,973.7,10,,,32,10,10,0.0,10,0,10,,,0.6,10,26.3,10
2021-06-08T15:00+00:00,16412,643,10,2.3,973.2,10,,,33,10,10,0.0,10,0,10,,,0.9,10,25.9,10
2021-06-08T16:00+00:00,16412,411,10,2.2,972.7,10,,,39,10,10,0.0,10,0,10,,,1.0,10,25.5,10
2021-06-08T17:00+00:00,16412,261,10,2.4,972.7,10,,,34,10,10,0.0,10,0,10,,,1.0,10,25.1,10
2021-06-08T18:00+00:00,16412,91,10,1.3,973.0,10,,,40,10,10,0.0,10,0,10,,,0.4,10,23.8,10
2021-06-08T19:00+00:00,16412,15,10,1.8,973.4,10,,,55,10,10,0.0,10,0,10,,,0.0,10,20.9,10
2021-06-08T20:00+00:00,16412,0,10,1.7,974.2,10,,,61,10,10,0.0,10,0,10,,,0.0,10,19.0,10
2021-06-08T21:00+00:00,16412,0,10,1.6,974.4,10,,,63,10,10,0.0,10,0,10,,,0.0,10,18.1,10
2021-06-08T22:00+00:00,16412,0,10,1.4,974.6,10,,,68,10,10,0.0,10,0,10,,,0.0,10,17.2,10
2021-06-08T23:00+00:00,16412,0,10,1.1,974.6,10,,,69,10,10,0.0,10,0,10,,,0.0,10,16.9,10
2021-06-09T00:00+00:00,16412,0,10,1.2,974.4,10,,,72,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-09T01:00+00:00,16412,0,10,1.1,974.3,10,,,69,10,10,0.0,10,0,10,,,0.0,10,16.8,10
2021-06-09T02:00+00:00,16412,0,10,1.4,974.3,10,,,71,10,10,0.0,10,0,10,,,0.0,10,16.8,10
2021-06-09T03:00+00:00,16412,1,10,1.2,974.4,10,,,75,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-09T04:00+00:00,16412,16,10,0.6,974.4,10,,,77,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-09T05:00+00:00,16412,46,10,0.6,974.6,10,,,70,10,10,0.0,10,0,10,,,0.0,10,17.6,10
2021-06-09T06:00+00:00,16412,108,10,1.3,974.6,10,,,66,10,10,0.0,10,0,10,,,0.0,10,18.7,10
2021-06-09T07:00+00:00,16412,311,10,1.6,974.6,10,,,59,10,10,0.0,10,0,10,,,0.2,10,21.3,10
2021-06-09T08:00+00:00,16412,641,10,1.3,974.4,10,,,43,10,10,0.0,10,0,10,,,1.0,10,24.8,10
2021-06-09T09:00+00:00,16412,527,10,1.6,974.3,10,,,43,10,10,0.0,10,0,10,,,0.5,10,23.9,10
2021-06-09T10:00+00:00,16412,360,10,1.8,974.4,10,,,49,10,10,0.0,10,0,10,,,0.2,10,22.7,10
2021-06-09T11:00+00:00,16412,515,10,1.6,974.5,10,,,50,10,10,0.0,10,0,10,,,0.4,10,23.0,10
2021-06-09T12:00+00:00,16412,552,10,2.0,974.2,10,,,42,10,10,0.0,10,0,10,,,0.4,10,24.6,10
2021-06-09T13:00+00:00,16412,661,10,2.1,973.8,10,,,46,10,10,0.0,10,0,10,,,0.5,10,24.5,10
2021-06-09T14:00+00:00,16412,337,10,2.9,973.7,10,,,50,10,10,0.0,10,0,10,,,0.1,10,23.1,10
2021-06-09T15:00+00:00,16412,200,10,2.1,973.3,10,,,52,10,10,0.0,10,2,10,,,0.0,10,23.0,10
2021-06-09T16:00+00:00,16412,491,10,0.7,972.9,10,,,42,10,10,0.0,10,0,10,,,0.9,10,24.6,10
2021-06-09T17:00+00:00,16412,251,10,0.9,972.7,10,,,40,10,10,0.0,10,0,10,,,0.6,10,24.3,10
2021-06-09T18:00+00:00,16412,87,10,1.0,972.9,10,,,52,10,10,0.0,10,0,10,,,0.4,10,23.4,10
2021-06-09T19:00+00:00,16412,2,10,2.3,973.8,10,,,61,10,10,0.0,10,6,10,,,0.0,10,20.8,10
2021-06-09T20:00+00:00,16412,0,10,5.4,975.1,10,,,80,10,10,0.8,10,29,10,,,0.0,10,17.1,10
2021-06-09T21:00+00:00,16412,0,10,3.5,975.3,10,,,86,10,10,1.3,10,15,10,,,0.0,10,16.8,10
2021-06-09T22:00+00:00,16412,0,10,2.9,975.5,10,,,85,10,10,0.0,10,0,10,,,0.0,10,16.8,10
2021-06-09T23:00+00:00,16412,0,10,1.7,975.5,10,,,82,10,10,0.0,10,0,10,,,0.0,10,16.9,10
2021-06-10T00:00+00:00,16412,0,10,1.7,975.1,10,,,83,10,10,0.0,10,0,10,,,0.0,10,16.6,10
2021-06-10T01:00+00:00,16412,0,10,2.1,974.8,10,,,82,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-10T02:00+00:00,16412,0,10,0.9,974.6,10,,,81,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-10T03:00+00:00,16412,1,10,0.8,974.7,10,,,82,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-10T04:00+00:00,16412,8,10,1.6,974.9,10,,,79,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-10T05:00+00:00,16412,34,10,1.9,975.2,10,,,74,10,10,0.0,10,0,10,,,0.0,10,17.1,10
2021-06-10T06:00+00:00,16412,56,10,1.2,975.2,10,,,73,10,10,0.0,10,2,10,,,0.0,10,17.5,10
2021-06-10T07:00+00:00,16412,153,10,1.9,975.5,10,,,68,10,10,0.0,10,0,10,,,0.0,10,18.9,10
2021-06-10T08:00+00:00,16412,310,10,1.7,975.4,10,,,61,10,10,0.0,10,0,10,,,0.0,10,20.4,10
2021-06-10T09:00+00:00,16412,396,10,1.2,975.2,10,,,52,10,10,0.0,10,0,10,,,0.3,10,23.0,10
2021-06-10T10:00+00:00,16412,526,10,0.5,975.2,10,,,51,10,10,0.0,10,3,10,,,0.3,10,22.8,10
2021-06-10T11:00+00:00,16412,364,10,0.7,974.9,10,,,68,10,10,1.3,10,40,10,,,0.2,10,22.0,10
2021-06-10T12:00+00:00,16412,622,10,1.1,974.2,10,,,52,10,10,0.1,10,8,10,,,0.5,10,23.2,10
2021-06-10T13:00+00:00,16412,112,10,2.0,974.4,10,,,80,10,10,1.0,10,30,10,,,0.1,10,18.9,10
2021-06-10T14:00+00:00,16412,601,10,2.3,973.8,10,,,67,10,10,0.0,10,0,10,,,0.7,10,21.7,10
2021-06-10T15:00+00:00,16412,671,10,1.6,973.4,10,,,58,10,10,0.0,10,0,10,,,1.0,10,23.1,10
2021-06-10T16:00+00:00,16412,209,10,1.4,973.5,10,,,73,10,10,2.2,10,19,10,,,0.1,10,18.6,10
2021-06-10T17:00+00:00,16412,141,10,1.0,973.3,10,,,83,10,10,0.0,10,0,10,,,0.2,10,18.7,10
2021-06-10T18:00+00:00,16412,146,10,1.8,973.1,10,,,83,10,10,0.0,10,0,10,,,1.0,10,18.9,10
2021-06-10T19:00+00:00,16412,19,10,1.1,973.4,10,,,88,10,10,0.0,10,0,10,,,0.3,10,17.5,10
2021-06-10T20:00+00:00,16412,1,10,1.9,974.0,10,,,86,10,10,0.0,10,0,10,,,0.0,10,17.0,10
2021-06-10T21:00+00:00,16412,0,10,1.5,974.0,10,,,82,10,10,0.0,10,0,10,,,0.0,10,17.2,10
2021-06-10T22:00+00:00,16412,0,10,1.6,974.4,10,,,72,10,10,0.0,10,0,10,,,0.0,10,17.9,10
2021-06-10T23:00+00:00,16412,0,10,1.4,974.4,10,,,81,10,10,0.0,10,0,10,,,0.0,10,16.9,10
2021-06-11T00:00+00:00,16412,0,10,1.9,974.4,10,,,69,10,10,0.0,10,0,10,,,0.0,10,16.9,10
2021-06-11T01:00+00:00,16412,0,10,1.5,974.3,10,,,68,10,10,0.0,10,0,10,,,0.0,10,16.9,10
2021-06-11T02:00+00:00,16412,0,10,1.4,974.0,10,,,70,10,10,0.0,10,0,10,,,0.0,10,16.6,10
2021-06-11T03:00+00:00,16412,1,10,1.0,973.6,10,,,72,10,10,0.0,10,0,10,,,0.0,10,16.3,10
2021-06-11T04:00+00:00,16412,25,10,1.3,973.7,10,,,76,10,10,0.0,10,0,10,,,0.0,10,16.1,10
2021-06-11T05:00+00:00,16412,126,10,1.3,974.0,10,,,68,10,10,0.0,10,0,10,,,0.1,10,17.6,10
2021-06-11T06:00+00:00,16412,235,10,1.6,974.1,10,,,62,10,10,0.0,10,0,10,,,0.4,10,18.6,10
2021-06-11T07:00+00:00,16412,403,10,1.3,974.2,10,,,56,10,10,0.0,10,0,10,,,0.6,10,20.3,10
2021-06-11T08:00+00:00,16412,277,10,0.7,974.1,10,,,55,10,10,0.0,10,0,10,,,0.1,10,21.1,10
2021-06-11T09:00+00:00,16412,600,10,0.9,974.1,10,,,45,10,10,0.0,10,0,10,,,0.5,10,23.7,10
2021-06-11T10:00+00:00,16412,686,10,0.6,973.6,10,,,49,10,10,0.0,10,0,10,,,0.6,10,24.0,10
2021-06-11T11:00+00:00,16412,774,10,1.1,973.0,10,,,41,10,10,0.0,10,4,10,,,0.7,10,24.1,10
2021-06-11T12:00+00:00,16412,580,10,1.1,972.5,10,,,50,10,10,0.0,10,0,10,,,0.5,10,23.2,10
2021-06-11T13:00+00:00,16412,318,10,4.0,972.9,10,,,54,10,10,0.0,10,0,10,,,0.1,10,22.1,10
2021-06-11T14:00+00:00,16412,449,10,2.1,972.7,10,,,52,10,10,0.0,10,0,10,,,0.3,10,22.2,10
2021-06-11T15:00+00:00,16412,164,10,2.2,973.5,10,,,67,10,10,0.1,10,13,10,,,0.0,10,19.6,10
2021-06-11T16:00+00:00,16412,249,10,2.1,973.2,10,,,69,10,10,0.0,10,0,10,,,0.4,10,19.4,10
2021-06-11T17:00+00:00,16412,203,10,1.6,973.3,10,,,65,10,10,0.0,10,0,10,,,0.3,10,20.3,10
2021-06-11T18:00+00:00,16412,109,10,0.8,973.3,10,,,64,10,10,0.0,10,0,10,,,0.4,10,19.8,10
2021-06-11T19:00+00:00,16412,15,10,1.8,973.4,10,,,74,10,10,0.0,10,0,10,,,0.0,10,18.6,10
2021-06-11T20:00+00:00,16412,0,10,0.5,974.1,10,,,82,10,10,0.0,10,0,10,,,0.0,10,17.2,10
2021-06-11T21:00+00:00,16412,0,10,0.8,974.2,10,,,85,10,10,0.0,10,0,10,,,0.0,10,16.6,10
2021-06-11T22:00+00:00,16412,0,10,0.6,974.4,10,,,85,10,10,0.0,10,0,10,,,0.0,10,16.2,10
2021-06-11T23:00+00:00,16412,0,10,0.5,974.3,10,,,83,10,10,0.0,10,0,10,,,0.0,10,16.2,10
2021-06-12T00:00+00:00,16412,0,10,0.5,974.4,10,,,85,10,10,0.0,10,0,10,,,0.0,10,15.8,10
2021-06-12T01:00+00:00,16412,0,10,0.5,974.1,10,,,85,10,10,0.0,10,0,10,,,0.0,10,15.6,10
2021-06-12T02:00+00:00,16412,0,10,0.7,974.0,10,,,82,10,10,0.0,10,0,10,,,0.0,10,15.6,10
2021-06-12T03:00+00:00,16412,1,10,0.5,974.0,10,,,86,10,10,0.0,10,0,10,,,0.0,10,15.1,10
2021-06-12T04:00+00:00,16412,19,10,1.6,974.1,10,,,83,10,10,0.0,10,0,10,,,0.0,10,15.3,10
2021-06-12T05:00+00:00,16412,88,10,1.1,974.0,10,,,78,10,10,0.0,10,0,10,,,0.1,10,16.1,10
2021-06-12T06:00+00:00,16412,307,10,0.7,973.8,10,,,66,10,10,0.0,10,0,10,,,1.0,10,18.4,10
2021-06-12T07:00+00:00,16412,493,10,1.3,974.0,10,,,54,10,10,0.0,10,0,10,,,1.0,10,21.9,10
2021-06-12T08:00+00:00,16412,657,10,1.5,973.7,10,,,45,10,10,0.0,10,0,10,,,1.0,10,25.2,10
2021-06-12T09:00+00:00,16412,575,10,2.2,973.8,10,,,43,10,10,0.0,10,0,10,,,0.5,10,24.5,10
2021-06-12T10:00+00:00,16412,461,10,3.0,973.8,10,,,46,10,10,0.0,10,0,10,,,0.2,10,25.0,10
2021-06-12T11:00+00:00,16412,285,10,2.9,973.5,10,,,48,10,10,0.0,10,0,10,,,0.0,10,23.9,10
2021-06-12T12:00+00:00,16412,604,10,3.1,973.0,10,,,42,10,10,0.0,10,0,10,,,0.5,10,25.2,10
2021-06-12T13:00+00:00,16412,961,10,1.9,972.2,10,,,41,10,10,0.0,10,0,10,,,1.0,10,26.7,10
2021-06-12T14:00+00:00,16412,700,10,1.0,971.6,10,,,36,10,10,0.0,10,0,10,,,0.9,10,27.8,10
2021-06-12T15:00+00:00,16412,713,10,1.6,971.2,10,,,35,10,10,0.0,10,0,10,,,1.0,10,28.0,10
2021-06-12T16:00+00:00,16412,160,10,1.3,971.4,10,,,46,10,10,0.0,10,0,10,,,0.1,10,25.8,10
2021-06-12T17:00+00:00,16412,76,10,0.4,971.3,10,,,56,10,10,0.0,10,0,10,,,0.0,10,24.5,10
2021-06-12T18:00+00:00,16412,66,10,1.6,971.4,10,,,60,10,10,0.0,10,0,10,,,0.0,10,23.4,10
2021-06-12T19:00+00:00,16412,18,10,0.6,971.2,10,,,66,10,10,0.0,10,0,10,,,0.0,10,22.3,10
2021-06-12T20:00+00:00,16412,0,10,1.2,971.4,10,,,75,10,10,0.0,10,0,10,,,0.0,10,20.2,10
2021-06-12T21:00+00:00,16412,0,10,1.0,972.2,10,,,68,10,10,0.0,10,0,10,,,0.0,10,20.7,10
2021-06-12T22:00+00:00,16412,0,10,1.1,972.2,10,,,76,10,10,0.0,10,0,10,,,0.0,10,19.5,10
2021-06-12T23:00+00:00,16412,0,10,0.7,972.2,10,,,75,10,10,0.0,10,0,10,,,0.0,10,19.0,10
2021-06-13T00:00+00:00,16412,0,10,2.0,972.2,10,,,61,10,10,0.0,10,0,10,,,0.0,10,20.1,10
2021-06-13T01:00+00:00,16412,0,10,4.0,973.2,10,,,77,10,10,0.3,10,15,10,,,0.0,10,18.5,10
2021-06-13T02:00+00:00,16412,0,10,2.1,973.4,10,,,84,10,10,0.8,10,17,10,,,0.0,10,17.5,10
2021-06-13T03:00+00:00,16412,0,10,2.2,974.1,10,,,83,10,10,0.1,10,4,10,,,0.0,10,17.1,10
2021-06-13T04:00+00:00,16412,11,10,1.4,974.7,10,,,85,10,10,0.0,10,0,10,,,0.0,10,17.0,10
2021-06-13T05:00+00:00,16412,38,10,0.9,975.3,10,,,87,10,10,0.0,10,0,10,,,0.1,10,17.0,10
2021-06-13T06:00+00:00,16412,134,10,1.2,975.5,10,,,85,10,10,0.0,10,0,10,,,0.2,10,17.1,10
2021-06-13T07:00+00:00,16412,160,10,1.1,975.9,10,,,81,10,10,0.0,10,0,10,,,0.1,10,17.6,10
2021-06-13T08:00+00:00,16412,316,10,2.3,976.2,10,,,72,10,10,0.0,10,0,10,,,0.2,10,18.5,10
2021-06-13T09:00+00:00,16412,607,10,2.5,976.0,10,,,62,10,10,0.0,10,0,10,,,0.6,10,20.4,10
2021-06-13T10:00+00:00,16412,695,10,1.1,975.7,10,,,50,10,10,0.0,10,0,10,,,0.6,10,21.9,10
2021-06-13T11:00+00:00,16412,617,10,1.0,975.6,10,,,42,10,10,0.0,10,4,10,,,0.5,10,22.7,10
2021-06-13T12:00+00:00,16412,920,10,3.5,975.5,10,,,26,10,10,0.0,10,0,10,,,0.9,10,24.8,10
2021-06-13T13:00+00:00,16412,909,10,5.9,975.5,10,,,22,10,10,0.0,10,0,10,,,1.0,10,25.1,10
2021-06-13T14:00+00:00,16412,809,10,4.3,975.3,10,,,20,10,10,0.0,10,0,10,,,1.0,10,25.3,10
2021-06-13T15:00+00:00,16412,671,10,5.1,975.4,10,,,21,10,10,0.0,10,0,10,,,1.0,10,24.8,10
2021-06-13T16:00+00:00,16412,505,10,4.7,975.5,10,,,22,10,10,0.0,10,0,10,,,1.0,10,24.2,10
2021-06-13T17:00+00:00,16412,325,10,4.9,975.7,10,,,24,10,10,0.0,10,0,10,,,1.0,10,23.9,10
2021-06-13T18:00+00:00,16412,155,10,3.2,976.3,10,,,26,10,10,0.0,10,0,10,,,1.0,10,22.5,10
2021-06-13T19:00+00:00,16412,30,10,2.0,976.8,10,,,33,10,10,0.0,10,0,10,,,0.6,10,20.4,10
2021-06-13T20:00+00:00,16412,0,10,2.5,977.5,10,,,38,10,10,0.0,10,0,10,,,0.0,10,18.7,10
2021-06-13T21:00+00:00,16412,0,10,1.6,978.7,10,,,52,10,10,0.0,10,0,10,,,0.0,10,16.7,10
2021-06-13T22:00+00:00,16412,0,10,2.6,979.3,10,,,55,10,10,0.0,10,0,10,,,0.0,10,15.5,10
2021-06-13T23:00+00:00,16412,0,10,2.0,979.7,10,,,57,10,10,0.0,10,0,10,,,0.0,10,14.4,10
2021-06-14T00:00+00:00,16412,0,10,1.1,979.7,10,,,61,10,10,0.0,10,0,10,,,0.0,10,13.9,10
2021-06-14T01:00+00:00,16412,0,10,0.3,979.3,10,,,74,10,10,0.0,10,0,10,,,0.0,10,11.7,10
2021-06-14T02:00+00:00,16412,0,10,1.1,979.0,10,,,79,10,10,0.0,10,0,10,,,0.0,10,10.5,10
2021-06-14T03:00+00:00,16412,0,10,1.3,978.9,10,,,80,10,10,0.0,10,0,10,,,0.0,10,10.0,10
2021-06-14T04:00+00:00,16412,36,10,1.4,978.9,10,,,80,10,10,0.0,10,0,10,,,0.6,10,10.0,10
2021-06-14T05:00+00:00,16412,163,10,0.9,978.9,10,,,72,10,10,0.0,10,0,10,,,1.0,10,11.7,10
2021-06-14T06:00+00:00,16412,335,10,0.5,979.0,10,,,59,10,10,0.0,10,0,10,,,1.0,10,13.7,10
2021-06-14T07:00+00:00,16412,510,10,1.3,978.8,10,,,54,10,10,0.0,10,0,10,,,1.0,10,15.4,10
2021-06-14T08:00+00:00,16412,672,10,1.4,978.6,10,,,49,10,10,0.0,10,0,10,,,1.0,10,17.4,10
2021-06-14T09:00+00:00,16412,803,10,2.0,978.5,10,,,49,10,10,0.0,10,0,10,,,1.0,10,18.0,10
2021-06-14T10:00+00:00,16412,899,10,1.9,977.9,10,,,45,10,10,0.0,10,0,10,,,1.0,10,19.6,10
2021-06-14T11:00+00:00,16412,946,10,1.7,977.1,10,,,46,10,10,0.0,10,0,10,,,1.0,10,19.9,10
2021-06-14T12:00+00:00,16412,944,10,1.2,976.3,10,,,43,10,10,0.0,10,0,10,,,1.0,10,21.3,10
2021-06-14T13:00+00:00,16412,893,10,1.7,975.7,10,,,36,10,10,0.0,10,0,10,,,1.0,10,22.3,10
2021-06-14T14:00+00:00,16412,793,10,2.1,975.5,10,,,37,10,10,0.0,10,0,10,,,1.0,10,22.8,10
2021-06-14T15:00+00:00,16412,658,10,2.9,975.2,10,,,37,10,10,0.0,10,0,10,,,1.0,10,21.8,10
2021-06-14T16:00+00:00,16412,496,10,2.9,974.8,10,,,37,10,10,0.0,10,0,10,,,1.0,10,21.3,10
2021-06-14T17:00+00:00,16412,320,10,2.5,974.8,10,,,37,10,10,0.0,10,0,10,,,1.0,10,21.4,10
2021-06-14T18:00+00:00,16412,152,10,2.5,975.1,10,,,38,10,10,0.0,10,0,10,,,1.0,10,20.8,10
2021-06-14T19:00+00:00,16412,30,10,1.9,975.5,10,,,45,10,10,0.0,10,0,10,,,0.6,10,19.1,10
2021-06-14T20:00+00:00,16412,0,10,1.2,976.2,10,,,58,10,10,0.0,10,0,10,,,0.0,10,16.5,10
2021-06-14T21:00+00:00,16412,0,10,1.7,976.5,10,,,66,10,10,0.0,10,0,10,,,0.0,10,14.6,10
