time,Nrg,diff_Nrg,station,cglo,cglo_flag,ff,p,p_flag,pred,pred_flag,rf,rf_flag,ff_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tl,tl_flag
2021-02-17 03:00:00+00:00,128429.42969,0.0,16412,0,10,1.6,972.0,10,,,73,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-02-17 04:00:00+00:00,128429.42969,0.0,16412,0,10,1.8,971.3,10,,,72,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-02-17 05:00:00+00:00,128429.42969,0.0,16412,0,10,1.8,971.2,10,,,72,10,10,0.0,10,0,10,,,0.0,10,0.3,10
2021-02-17 06:00:00+00:00,128429.42969,0.0,16412,1,10,1.8,971.4,10,,,71,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-02-17 07:00:00+00:00,128429.625,0.195309999995516,16412,9,10,2.0,971.8,10,,,71,10,10,0.0,10,0,10,,,0.0,10,1.2,10
2021-02-17 08:00:00+00:00,128432.29688,2.67187999999442,16412,69,10,2.0,972.5,10,,,69,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-02-17 09:00:00+00:00,128442.23438,9.9375,16412,216,10,1.2,973.3,10,,,63,10,10,0.0,10,0,10,,,0.2,10,4.1,10
2021-02-17 10:00:00+00:00,128453.89063,11.65625,16412,251,10,0.8,973.5,10,,,56,10,10,0.0,10,0,10,,,0.1,10,5.7,10
2021-02-17 11:00:00+00:00,128474.5,20.6093700000056,16412,403,10,0.2,973.2,10,,,48,10,10,0.0,10,0,10,,,0.6,10,8.8,10
2021-02-17 12:00:00+00:00,128501.14844,26.6484400000045,16412,448,10,1.2,973.1,10,,,45,10,10,0.0,10,0,10,,,0.6,10,11.2,10
2021-02-17 13:00:00+00:00,128517.20313,16.0546899999899,16412,366,10,1.4,972.9,10,,,36,10,10,0.0,10,0,10,,,0.7,10,13.6,10
2021-02-17 14:00:00+00:00,128535.08594,17.8828100000101,16412,455,10,3.3,973.1,10,,,31,10,10,0.0,10,0,10,,,1.0,10,14.1,10
2021-02-17 15:00:00+00:00,128542.64063,7.55468999998993,16412,251,10,4.1,973.8,10,,,42,10,10,0.0,10,0,10,,,0.8,10,11.9,10
2021-02-17 16:00:00+00:00,128544.33594,1.69531000001007,16412,104,10,2.0,974.6,10,,,43,10,10,0.0,10,0,10,,,0.8,10,11.3,10
2021-02-17 17:00:00+00:00,128544.50781,0.171869999991031,16412,5,10,1.3,975.2,10,,,47,10,10,0.0,10,0,10,,,0.0,10,8.7,10
2021-02-17 18:00:00+00:00,128544.50781,0.0,16412,0,10,1.5,975.4,10,,,57,10,10,0.0,10,0,10,,,0.0,10,6.9,10
2021-02-17 19:00:00+00:00,128544.50781,0.0,16412,0,10,1.6,975.7,10,,,61,10,10,0.0,10,0,10,,,0.0,10,6.2,10
2021-02-17 20:00:00+00:00,128544.50781,0.0,16412,0,10,1.5,976.0,10,,,66,10,10,0.0,10,0,10,,,0.0,10,5.0,10
2021-02-17 21:00:00+00:00,128544.50781,0.0,16412,0,10,0.7,976.4,10,,,70,10,10,0.0,10,0,10,,,0.0,10,4.2,10
2021-02-17 22:00:00+00:00,128544.50781,0.0,16412,0,10,0.5,976.7,10,,,71,10,10,0.0,10,0,10,,,0.0,10,3.8,10
2021-02-17 23:00:00+00:00,128544.50781,0.0,16412,0,10,0.6,976.8,10,,,72,10,10,0.0,10,0,10,,,0.0,10,3.6,10
2021-02-18 00:00:00+00:00,128544.50781,0.0,16412,0,10,0.4,976.8,10,,,74,10,10,0.0,10,0,10,,,0.0,10,3.2,10
2021-02-18 01:00:00+00:00,128544.50781,0.0,16412,0,10,0.8,976.6,10,,,78,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-02-18 02:00:00+00:00,128544.50781,0.0,16412,0,10,2.2,976.3,10,,,82,10,10,0.0,10,0,10,,,0.0,10,1.0,10
2021-02-18 03:00:00+00:00,128544.50781,0.0,16412,0,10,1.4,976.3,10,,,83,10,10,0.0,10,0,10,,,0.0,10,0.3,10
2021-02-18 04:00:00+00:00,128544.50781,0.0,16412,0,10,2.5,976.5,10,,,86,10,10,0.0,10,0,10,,,0.0,10,-0.5,10
2021-02-18 05:00:00+00:00,128544.50781,0.0,16412,0,10,2.6,976.8,10,,,85,10,10,0.0,10,0,10,,,0.0,10,-0.6,10
2021-02-18 06:00:00+00:00,128544.50781,0.0,16412,0,10,3.0,976.7,10,,,85,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-02-18 07:00:00+00:00,128545.71875,1.21094000000448,16412,57,10,1.9,977.4,10,,,83,10,10,0.0,10,0,10,,,0.8,10,0.2,10
2021-02-18 08:00:00+00:00,128552.54688,6.82812999999442,16412,205,10,2.2,977.4,10,,,67,10,10,0.0,10,0,10,,,1.0,10,6.1,10
2021-02-18 09:00:00+00:00,128566.58594,14.0390600000101,16412,353,10,1.2,977.4,10,,,56,10,10,0.0,10,0,10,,,1.0,10,7.9,10
2021-02-18 10:00:00+00:00,128586.21094,19.625,16412,463,10,0.4,977.1,10,,,46,10,10,0.0,10,0,10,,,1.0,10,10.4,10
2021-02-18 11:00:00+00:00,128608.89063,22.6796899999899,16412,525,10,1.4,976.7,10,,,42,10,10,0.0,10,0,10,,,1.0,10,11.3,10
2021-02-18 12:00:00+00:00,128631.97656,23.0859300000011,16412,540,10,2.1,976.0,10,,,40,10,10,0.0,10,0,10,,,1.0,10,12.1,10
2021-02-18 13:00:00+00:00,128652.55469,20.578130000009,16412,498,10,1.8,975.4,10,,,40,10,10,0.0,10,0,10,,,1.0,10,12.4,10
2021-02-18 14:00:00+00:00,128668.14844,15.59375,16412,398,10,1.7,974.9,10,,,38,10,10,0.0,10,0,10,,,1.0,10,12.9,10
2021-02-18 15:00:00+00:00,128675.25,7.10155999999552,16412,255,10,1.7,974.6,10,,,42,10,10,0.0,10,0,10,,,1.0,10,11.8,10
2021-02-18 16:00:00+00:00,128676.97656,1.72655999999552,16412,95,10,2.5,974.6,10,,,46,10,10,0.0,10,0,10,,,0.7,10,10.7,10
2021-02-18 17:00:00+00:00,128677.11719,0.140630000008969,16412,5,10,1.7,974.8,10,,,55,10,10,0.0,10,0,10,,,0.0,10,8.5,10
2021-02-18 18:00:00+00:00,128677.11719,0.0,16412,0,10,1.2,975.2,10,,,65,10,10,0.0,10,0,10,,,0.0,10,5.9,10
2021-02-18 19:00:00+00:00,128677.11719,0.0,16412,0,10,1.8,974.9,10,,,69,10,10,0.0,10,0,10,,,0.0,10,4.4,10
2021-02-18 20:00:00+00:00,128677.11719,0.0,16412,0,10,1.2,975.2,10,,,73,10,10,0.0,10,0,10,,,0.0,10,3.7,10
2021-02-18 21:00:00+00:00,128677.11719,0.0,16412,0,10,1.4,975.1,10,,,75,10,10,0.0,10,0,10,,,0.0,10,3.5,10
2021-02-18 22:00:00+00:00,128677.11719,0.0,16412,0,10,0.8,974.9,10,,,78,10,10,0.0,10,0,10,,,0.0,10,3.0,10
2021-02-18 23:00:00+00:00,128677.11719,0.0,16412,0,10,1.2,974.4,10,,,79,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-02-19 00:00:00+00:00,128677.11719,0.0,16412,0,10,1.0,974.2,10,,,80,10,10,0.0,10,0,10,,,0.0,10,2.4,10
2021-02-19 01:00:00+00:00,128677.11719,0.0,16412,0,10,0.9,974.1,10,,,84,10,10,0.0,10,0,10,,,0.0,10,1.2,10
2021-02-19 02:00:00+00:00,128677.11719,0.0,16412,0,10,1.8,973.8,10,,,86,10,10,0.0,10,0,10,,,0.0,10,0.9,10
2021-02-19 03:00:00+00:00,128677.11719,0.0,16412,0,10,2.3,973.6,10,,,86,10,10,0.0,10,0,10,,,0.0,10,0.8,10
2021-02-19 04:00:00+00:00,128677.11719,0.0,16412,0,10,2.6,973.6,10,,,87,10,10,0.0,10,0,10,,,0.0,10,0.4,10
2021-02-19 05:00:00+00:00,128677.11719,0.0,16412,0,10,1.6,974.1,10,,,87,10,10,0.0,10,0,10,,,0.0,10,0.3,10
2021-02-19 06:00:00+00:00,128677.11719,0.0,16412,0,10,1.5,974.3,10,,,86,10,10,0.0,10,0,10,,,0.0,10,0.5,10
2021-02-19 07:00:00+00:00,128678.76563,1.64843999998993,16412,44,10,1.4,975.1,10,,,84,10,10,0.0,10,0,10,,,0.1,10,1.6,10
2021-02-19 08:00:00+00:00,128686.05469,7.28906000001007,16412,205,10,1.9,975.4,10,,,71,10,10,0.0,10,0,10,,,0.8,10,5.1,10
2021-02-19 09:00:00+00:00,128700.73438,14.6796899999899,16412,348,10,0.6,975.5,10,,,57,10,10,0.0,10,0,10,,,1.0,10,8.3,10
2021-02-19 10:00:00+00:00,128719.4375,18.7031200000056,16412,438,10,0.6,975.8,10,,,51,10,10,0.0,10,0,10,,,1.0,10,10.0,10
2021-02-19 11:00:00+00:00,128738.64844,19.2109400000045,16412,430,10,1.6,975.9,10,,,51,10,10,0.0,10,0,10,,,1.0,10,11.2,10
2021-02-19 12:00:00+00:00,128758.78906,20.140619999991,16412,477,10,1.3,975.7,10,,,38,10,10,0.0,10,0,10,,,1.0,10,13.2,10
2021-02-19 13:00:00+00:00,128776.04688,17.2578199999989,16412,416,10,0.9,975.6,10,,,37,10,10,0.0,10,0,10,,,0.8,10,14.6,10
2021-02-19 14:00:00+00:00,128790.88281,14.8359300000011,16412,365,10,1.2,975.5,10,,,35,10,10,0.0,10,0,10,,,1.0,10,14.9,10
2021-02-19 15:00:00+00:00,128798.42969,7.54688000000897,16412,242,10,2.5,975.7,10,,,40,10,10,0.0,10,0,10,,,1.0,10,14.0,10
2021-02-19 16:00:00+00:00,128801.03125,2.60155999999552,16412,106,10,2.3,975.6,10,,,44,10,10,0.0,10,0,10,,,0.8,10,13.0,10
2021-02-19 17:00:00+00:00,128801.21875,0.1875,16412,5,10,2.0,975.8,10,,,56,10,10,0.0,10,0,10,,,0.0,10,10.2,10
2021-02-19 18:00:00+00:00,128801.21875,0.0,16412,0,10,1.7,976.3,10,,,64,10,10,0.0,10,0,10,,,0.0,10,8.7,10
2021-02-19 19:00:00+00:00,128801.21875,0.0,16412,0,10,1.5,976.5,10,,,68,10,10,0.0,10,0,10,,,0.0,10,7.2,10
2021-02-19 20:00:00+00:00,128801.21875,0.0,16412,0,10,1.6,976.7,10,,,71,10,10,0.0,10,0,10,,,0.0,10,6.6,10
2021-02-19 21:00:00+00:00,128801.21875,0.0,16412,0,10,0.6,976.8,10,,,72,10,10,0.0,10,0,10,,,0.0,10,6.3,10
2021-02-19 22:00:00+00:00,128801.21875,0.0,16412,0,10,1.0,976.8,10,,,76,10,10,0.0,10,0,10,,,0.0,10,5.3,10
2021-02-19 23:00:00+00:00,128801.21875,0.0,16412,0,10,0.3,976.7,10,,,80,10,10,0.0,10,0,10,,,0.0,10,4.1,10
2021-02-20 00:00:00+00:00,128801.21875,0.0,16412,0,10,0.9,976.8,10,,,84,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-02-20 01:00:00+00:00,128801.21875,0.0,16412,0,10,1.1,976.8,10,,,85,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-02-20 02:00:00+00:00,128801.21875,0.0,16412,0,10,1.5,976.9,10,,,85,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-02-20 03:00:00+00:00,128801.21875,0.0,16412,0,10,1.4,977.1,10,,,86,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-02-20 04:00:00+00:00,128801.21875,0.0,16412,0,10,1.1,977.7,10,,,87,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-02-20 05:00:00+00:00,128801.21875,0.0,16412,0,10,0.4,978.1,10,,,88,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-02-20 06:00:00+00:00,128801.24219,0.0234400000044843,16412,1,10,0.9,978.8,10,,,90,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-02-20 07:00:00+00:00,128802.86719,1.625,16412,55,10,2.0,979.5,10,,,89,10,10,0.0,10,0,10,,,0.5,10,1.8,10
2021-02-20 08:00:00+00:00,128809.44531,6.57811999999103,16412,186,10,1.0,979.7,10,,,75,10,10,0.0,10,0,10,,,1.0,10,5.4,10
2021-02-20 09:00:00+00:00,128822.64844,13.203130000009,16412,332,10,0.6,979.9,10,,,67,10,10,0.0,10,0,10,,,1.0,10,8.4,10
2021-02-20 10:00:00+00:00,128841.40625,18.7578099999955,16412,448,10,0.5,979.9,10,,,63,10,10,0.0,10,0,10,,,1.0,10,9.9,10
2021-02-20 11:00:00+00:00,128862.95313,21.5468799999944,16412,505,10,1.2,979.9,10,,,61,10,10,0.0,10,0,10,,,1.0,10,10.9,10
2021-02-20 12:00:00+00:00,128884.47656,21.5234300000011,16412,509,10,1.3,979.6,10,,,59,10,10,0.0,10,0,10,,,1.0,10,11.8,10
2021-02-20 13:00:00+00:00,128903.92188,19.4453199999989,16412,472,10,1.5,979.0,10,,,56,10,10,0.0,10,0,10,,,1.0,10,12.8,10
2021-02-20 14:00:00+00:00,128917.72656,13.8046800000011,16412,368,10,2.0,978.8,10,,,57,10,10,0.0,10,0,10,,,1.0,10,12.7,10
2021-02-20 15:00:00+00:00,128924.57031,6.84375,16412,231,10,2.4,978.8,10,,,61,10,10,0.0,10,0,10,,,1.0,10,11.6,10
2021-02-20 16:00:00+00:00,128926.73438,2.1640699999989,16412,86,10,2.7,978.9,10,,,64,10,10,0.0,10,0,10,,,0.6,10,10.8,10
2021-02-20 17:00:00+00:00,128926.96094,0.226560000010068,16412,7,10,2.0,979.6,10,,,72,10,10,0.0,10,0,10,,,0.0,10,9.1,10
2021-02-20 18:00:00+00:00,128926.96094,0.0,16412,0,10,1.3,979.9,10,,,78,10,10,0.0,10,0,10,,,0.0,10,7.1,10
2021-02-20 19:00:00+00:00,128926.96094,0.0,16412,0,10,1.6,980.3,10,,,82,10,10,0.0,10,0,10,,,0.0,10,6.1,10
2021-02-20 20:00:00+00:00,128926.96094,0.0,16412,0,10,1.4,980.4,10,,,83,10,10,0.0,10,0,10,,,0.0,10,5.9,10
2021-02-20 21:00:00+00:00,128926.96094,0.0,16412,0,10,1.5,980.8,10,,,83,10,10,0.0,10,0,10,,,0.0,10,6.4,10
2021-02-20 22:00:00+00:00,128926.96094,0.0,16412,0,10,1.7,980.8,10,,,85,10,10,0.0,10,0,10,,,0.0,10,6.4,10
2021-02-20 23:00:00+00:00,128926.96094,0.0,16412,0,10,1.8,980.9,10,,,89,10,10,0.0,10,0,10,,,0.0,10,6.1,10
2021-02-21 00:00:00+00:00,128926.96094,0.0,16412,0,10,1.5,980.5,10,,,92,10,10,0.0,10,0,10,,,0.0,10,5.7,10
2021-02-21 01:00:00+00:00,128926.96094,0.0,16412,0,10,1.1,980.5,10,,,94,10,10,0.0,10,0,10,,,0.0,10,5.5,10
2021-02-21 02:00:00+00:00,128926.96094,0.0,16412,0,10,1.5,980.1,10,,,95,10,10,0.0,10,0,10,,,0.0,10,5.2,10
2021-02-21 03:00:00+00:00,128926.96094,0.0,16412,0,10,1.2,980.2,10,,,95,10,10,0.0,10,0,10,,,0.0,10,5.2,10
2021-02-21 04:00:00+00:00,128926.96094,0.0,16412,0,10,1.3,980.1,10,,,96,10,10,0.0,10,0,10,,,0.0,10,5.1,10
2021-02-21 05:00:00+00:00,128926.96094,0.0,16412,0,10,1.0,980.1,10,,,94,10,10,0.0,10,0,10,,,0.0,10,5.2,10
2021-02-21 06:00:00+00:00,128926.96094,0.0,16412,1,10,1.1,980.0,10,,,94,10,10,0.0,10,0,10,,,0.0,10,5.1,10
2021-02-21 07:00:00+00:00,128927.19531,0.234369999991031,16412,12,10,1.0,980.0,10,,,95,10,10,0.0,10,0,10,,,0.0,10,5.1,10
2021-02-21 08:00:00+00:00,128928.11719,0.921880000008969,16412,21,10,0.9,980.1,10,,,97,10,10,0.0,10,0,10,,,0.0,10,4.9,10
2021-02-21 09:00:00+00:00,128930.57813,2.46093999998993,16412,50,10,1.4,980.2,10,,,96,10,10,0.0,10,0,10,,,0.0,10,5.0,10
2021-02-21 10:00:00+00:00,128935.17969,4.60156000001007,16412,90,10,0.7,980.4,10,,,91,10,10,0.0,10,0,10,,,0.0,10,5.6,10
2021-02-21 11:00:00+00:00,128941.29688,6.11718999998993,16412,132,10,0.9,980.3,10,,,86,10,10,0.0,10,0,10,,,0.0,10,6.2,10
2021-02-21 12:00:00+00:00,128953.55469,12.2578100000101,16412,198,10,1.1,979.9,10,,,82,10,10,0.0,10,0,10,,,0.0,10,7.5,10
2021-02-21 13:00:00+00:00,128969.34375,15.7890599999955,16412,268,10,0.5,979.6,10,,,75,10,10,0.0,10,0,10,,,0.0,10,7.8,10
2021-02-21 14:00:00+00:00,128979.47656,10.1328099999955,16412,269,10,0.9,979.3,10,,,69,10,10,0.0,10,0,10,,,0.5,10,9.0,10
2021-02-21 15:00:00+00:00,128986.25781,6.78125,16412,220,10,1.1,979.2,10,,,70,10,10,0.0,10,0,10,,,0.9,10,8.7,10
2021-02-21 16:00:00+00:00,128988.85156,2.59375,16412,99,10,1.1,979.2,10,,,73,10,10,0.0,10,0,10,,,0.7,10,8.2,10
2021-02-21 17:00:00+00:00,128989.14844,0.296880000008969,16412,9,10,1.1,979.6,10,,,79,10,10,0.0,10,0,10,,,0.0,10,7.0,10
2021-02-21 18:00:00+00:00,128989.14844,0.0,16412,0,10,0.8,979.7,10,,,85,10,10,0.0,10,0,10,,,0.0,10,5.3,10
2021-02-21 19:00:00+00:00,128989.14844,0.0,16412,0,10,1.2,979.7,10,,,88,10,10,0.0,10,0,10,,,0.0,10,3.9,10
2021-02-21 20:00:00+00:00,128989.14844,0.0,16412,0,10,1.4,979.6,10,,,90,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-02-21 21:00:00+00:00,128989.14844,0.0,16412,0,10,1.5,979.5,10,,,92,10,10,0.0,10,0,10,,,0.0,10,2.0,10
2021-02-21 22:00:00+00:00,128989.14844,0.0,16412,0,10,1.6,979.3,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-02-21 23:00:00+00:00,128989.14844,0.0,16412,0,10,1.7,979.2,10,,,93,10,10,0.0,10,0,10,,,0.0,10,0.9,10
2021-02-22 00:00:00+00:00,128989.14844,0.0,16412,0,10,1.8,979.0,10,,,94,10,10,0.0,10,0,10,,,0.0,10,0.5,10
2021-02-22 01:00:00+00:00,128989.14844,0.0,16412,0,10,2.0,979.0,10,,,94,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-02-22 02:00:00+00:00,128989.14844,0.0,16412,0,10,2.0,978.7,10,,,94,10,10,0.0,10,0,10,,,0.0,10,-0.4,10
2021-02-22 03:00:00+00:00,128989.14844,0.0,16412,0,10,2.5,978.5,10,,,95,10,10,0.0,10,0,10,,,0.0,10,0.2,10
2021-02-22 04:00:00+00:00,128989.14844,0.0,16412,0,10,2.5,978.7,10,,,95,10,10,0.0,10,0,10,,,0.0,10,-0.1,10
2021-02-22 05:00:00+00:00,128989.14844,0.0,16412,0,10,2.5,978.6,10,,,94,10,10,0.0,10,0,10,,,0.0,10,-0.9,10
2021-02-22 06:00:00+00:00,128989.16406,0.0156199999910313,16412,2,10,2.7,978.6,10,,,94,10,10,0.0,10,0,10,,,0.0,10,-0.9,10
2021-02-22 07:00:00+00:00,128990.59375,1.42969000000448,16412,63,10,2.7,978.9,10,,,95,10,10,0.0,10,0,10,,,0.6,10,-0.3,10
2021-02-22 08:00:00+00:00,128997.83594,7.24219000000448,16412,220,10,1.6,979.0,10,,,83,10,10,0.0,10,0,10,,,1.0,10,3.9,10
2021-02-22 09:00:00+00:00,129011.96875,14.1328099999955,16412,368,10,0.5,979.5,10,,,73,10,10,0.0,10,0,10,,,1.0,10,5.0,10
2021-02-22 10:00:00+00:00,129032.50781,20.5390599999955,16412,481,10,0.6,979.8,10,,,68,10,10,0.0,10,0,10,,,1.0,10,8.6,10
2021-02-22 11:00:00+00:00,129056.02344,23.515630000009,16412,548,10,1.1,979.9,10,,,65,10,10,0.0,10,0,10,,,1.0,10,10.3,10
2021-02-22 12:00:00+00:00,129079.72656,23.703119999991,16412,559,10,1.4,979.7,10,,,60,10,10,0.0,10,0,10,,,1.0,10,11.8,10
2021-02-22 13:00:00+00:00,129100.89063,21.1640699999989,16412,516,10,1.3,979.8,10,,,49,10,10,0.0,10,0,10,,,1.0,10,14.6,10
2021-02-22 14:00:00+00:00,129117.05469,16.1640600000101,16412,420,10,1.1,980.1,10,,,45,10,10,0.0,10,0,10,,,1.0,10,16.2,10
2021-02-22 15:00:00+00:00,129124.80469,7.75,16412,284,10,1.3,980.4,10,,,38,10,10,0.0,10,0,10,,,1.0,10,16.0,10
2021-02-22 16:00:00+00:00,129126.5,1.69530999999552,16412,123,10,1.5,980.8,10,,,45,10,10,0.0,10,0,10,,,1.0,10,13.9,10
2021-02-22 17:00:00+00:00,129126.75,0.25,16412,8,10,1.4,981.5,10,,,59,10,10,0.0,10,0,10,,,0.0,10,11.2,10
2021-02-22 18:00:00+00:00,129126.75,0.0,16412,0,10,1.0,982.2,10,,,69,10,10,0.0,10,0,10,,,0.0,10,8.8,10
2021-02-22 19:00:00+00:00,129126.75,0.0,16412,0,10,1.3,982.5,10,,,76,10,10,0.0,10,0,10,,,0.0,10,7.0,10
2021-02-22 20:00:00+00:00,129126.75,0.0,16412,0,10,1.7,982.9,10,,,81,10,10,0.0,10,0,10,,,0.0,10,5.5,10
2021-02-22 21:00:00+00:00,129126.75,0.0,16412,0,10,1.1,983.4,10,,,84,10,10,0.0,10,0,10,,,0.0,10,4.5,10
2021-02-22 22:00:00+00:00,129126.75,0.0,16412,0,10,1.2,983.7,10,,,84,10,10,0.0,10,0,10,,,0.0,10,4.2,10
2021-02-22 23:00:00+00:00,129126.75,0.0,16412,0,10,1.3,984.0,10,,,87,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-02-23 00:00:00+00:00,129126.75,0.0,16412,0,10,1.4,984.3,10,,,89,10,10,0.0,10,0,10,,,0.0,10,2.4,10
2021-02-23 01:00:00+00:00,129126.75,0.0,16412,0,10,0.6,984.5,10,,,87,10,10,0.0,10,0,10,,,0.0,10,2.3,10
2021-02-23 02:00:00+00:00,129126.75,0.0,16412,0,10,1.0,985.1,10,,,91,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-02-23 03:00:00+00:00,129126.75,0.0,16412,0,10,2.5,985.6,10,,,91,10,10,0.0,10,0,10,,,0.0,10,1.1,10
2021-02-23 04:00:00+00:00,129126.75,0.0,16412,0,10,2.3,986.5,10,,,91,10,10,0.0,10,0,10,,,0.0,10,0.9,10
2021-02-23 05:00:00+00:00,129126.75,0.0,16412,0,10,2.1,986.9,10,,,92,10,10,0.0,10,0,10,,,0.0,10,0.5,10
2021-02-23 06:00:00+00:00,129126.79688,0.0468799999944167,16412,2,10,1.9,987.6,10,,,92,10,10,0.0,10,0,10,,,0.0,10,0.2,10
2021-02-23 07:00:00+00:00,129128.98438,2.1875,16412,74,10,1.7,988.2,10,,,89,10,10,0.0,10,0,10,,,0.9,10,1.6,10
2021-02-23 08:00:00+00:00,129136.57031,7.5859300000011,16412,213,10,1.5,988.8,10,,,72,10,10,0.0,10,0,10,,,1.0,10,6.5,10
2021-02-23 09:00:00+00:00,129151.03125,14.4609400000045,16412,359,10,1.0,989.1,10,,,60,10,10,0.0,10,0,10,,,1.0,10,9.0,10
2021-02-23 10:00:00+00:00,129171.1875,20.15625,16412,474,10,1.5,989.1,10,,,49,10,10,0.0,10,0,10,,,1.0,10,11.7,10
2021-02-23 11:00:00+00:00,129193.86719,22.6796900000045,16412,531,10,1.2,989.1,10,,,44,10,10,0.0,10,0,10,,,1.0,10,13.7,10
2021-02-23 12:00:00+00:00,129216.54688,22.6796899999899,16412,542,10,1.3,988.7,10,,,42,10,10,0.0,10,0,10,,,1.0,10,16.2,10
2021-02-23 13:00:00+00:00,129236.69531,20.1484300000011,16412,496,10,1.5,988.5,10,,,37,10,10,0.0,10,0,10,,,1.0,10,18.6,10
2021-02-23 14:00:00+00:00,129252.01563,15.3203199999989,16412,400,10,2.4,988.2,10,,,33,10,10,0.0,10,0,10,,,1.0,10,19.5,10
2021-02-23 15:00:00+00:00,129260.03125,8.01562000000558,16412,264,10,1.5,988.6,10,,,30,10,10,0.0,10,0,10,,,1.0,10,19.3,10
2021-02-23 16:00:00+00:00,129262.75781,2.72655999999552,16412,114,10,0.9,988.9,10,,,40,10,10,0.0,10,0,10,,,0.8,10,15.8,10
2021-02-23 17:00:00+00:00,129263.14844,0.390630000008969,16412,11,10,1.1,989.8,10,,,54,10,10,0.0,10,0,10,,,0.0,10,13.0,10
2021-02-23 18:00:00+00:00,129263.14844,0.0,16412,0,10,2.4,990.3,10,,,61,10,10,0.0,10,0,10,,,0.0,10,10.9,10
2021-02-23 19:00:00+00:00,129263.14844,0.0,16412,0,10,2.6,990.9,10,,,64,10,10,0.0,10,0,10,,,0.0,10,9.5,10
2021-02-23 20:00:00+00:00,129263.14844,0.0,16412,0,10,1.6,991.3,10,,,67,10,10,0.0,10,0,10,,,0.0,10,8.1,10
2021-02-23 21:00:00+00:00,129263.14844,0.0,16412,0,10,2.1,991.9,10,,,70,10,10,0.0,10,0,10,,,0.0,10,7.0,10
2021-02-23 22:00:00+00:00,129263.14844,0.0,16412,0,10,1.3,991.9,10,,,73,10,10,0.0,10,0,10,,,0.0,10,6.1,10
2021-02-23 23:00:00+00:00,129263.14844,0.0,16412,0,10,1.3,992.0,10,,,75,10,10,0.0,10,0,10,,,0.0,10,5.4,10
2021-02-24 00:00:00+00:00,129263.14844,0.0,16412,0,10,1.4,992.2,10,,,76,10,10,0.0,10,0,10,,,0.0,10,4.9,10
2021-02-24 01:00:00+00:00,129263.14844,0.0,16412,0,10,1.9,991.9,10,,,76,10,10,0.0,10,0,10,,,0.0,10,5.0,10
2021-02-24 02:00:00+00:00,129263.14844,0.0,16412,0,10,1.8,991.6,10,,,79,10,10,0.0,10,0,10,,,0.0,10,4.1,10
2021-02-24 03:00:00+00:00,129263.14844,0.0,16412,0,10,1.5,991.6,10,,,78,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-02-24 04:00:00+00:00,129263.14844,0.0,16412,0,10,1.4,991.5,10,,,81,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-02-24 05:00:00+00:00,129263.14844,0.0,16412,0,10,1.7,991.6,10,,,81,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-02-24 06:00:00+00:00,129263.17969,0.03125,16412,1,10,1.4,991.9,10,,,80,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-02-24 07:00:00+00:00,129265.14063,1.96093999998993,16412,56,10,1.9,992.2,10,,,75,10,10,0.0,10,0,10,,,0.0,10,4.7,10
2021-02-24 08:00:00+00:00,129271.92188,6.78125,16412,185,10,2.5,991.9,10,,,52,10,10,0.0,10,0,10,,,1.0,10,9.4,10
2021-02-24 09:00:00+00:00,129284.98438,13.0625,16412,328,10,2.1,991.6,10,,,45,10,10,0.0,10,0,10,,,1.0,10,11.8,10
2021-02-24 10:00:00+00:00,129303.49219,18.5078100000101,16412,445,10,1.5,991.3,10,,,39,10,10,0.0,10,0,10,,,1.0,10,14.5,10
2021-02-24 11:00:00+00:00,129324.78125,21.2890599999955,16412,508,10,0.9,990.9,10,,,36,10,10,0.0,10,0,10,,,1.0,10,16.9,10
2021-02-24 12:00:00+00:00,129346.28906,21.5078099999955,16412,515,10,1.2,990.1,10,,,34,10,10,0.0,10,0,10,,,1.0,10,18.8,10
