time,station,tlmax,tlmin,tl_mittel,cglo_j,rr,vv_mittel,p_mittel
1901-10-04T00:00+00:00,5901,23.0,10.8,16.9,,-1,1.5,989.9
1901-10-05T00:00+00:00,5901,21.0,10.1,15.6,,-1,1.5,986.8
1901-10-06T00:00+00:00,5901,19.0,11.2,15.1,,0.9,0.6,977.3
1901-10-07T00:00+00:00,5901,13.2,8.4,10.8,,-1,6.7,973.2
1901-10-08T00:00+00:00,5901,12.8,4.2,8.5,,0.8,4.5,985.0
1901-10-09T00:00+00:00,5901,15.0,4.4,9.7,,12.0,2.6,977.9
1901-10-10T00:00+00:00,5901,12.2,8.0,10.1,,11.3,7.5,987.6
1901-10-11T00:00+00:00,5901,12.4,7.7,10.1,,0.7,5.2,993.3
1901-10-12T00:00+00:00,5901,10.8,7.2,9.0,,4.5,3.8,990.8
1901-10-13T00:00+00:00,5901,12.2,7.2,9.7,,-1,1.5,993.0
1901-10-14T00:00+00:00,5901,13.0,7.0,10.0,,-1,0.2,992.9
1901-10-15T00:00+00:00,5901,16.9,6.9,11.9,,-1,1.5,990.4
1901-10-16T00:00+00:00,5901,15.4,10.8,13.1,,2.2,2.6,987.8
1901-10-17T00:00+00:00,5901,15.8,9.1,12.5,,4.3,1.0,987.3
1901-10-18T00:00+00:00,5901,19.2,10.0,14.6,,0.0,2.1,988.4
1901-10-19T00:00+00:00,5901,14.4,12.0,13.2,,1.0,1.5,989.4
1901-10-20T00:00+00:00,5901,15.4,12.4,13.9,,-1,3.8,990.4
1901-10-21T00:00+00:00,5901,17.5,13.3,15.4,,-1,3.8,988.8
1901-10-22T00:00+00:00,5901,13.3,8.9,11.1,,0.9,2.6,990.4
1901-10-23T00:00+00:00,5901,17.0,10.0,13.5,,-1,2.1,994.4
1901-10-24T00:00+00:00,5901,11.9,9.0,10.5,,1.5,0.2,1002.8
1901-10-25T00:00+00:00,5901,11.8,7.0,9.4,,0.0,1.5,999.7
1901-10-26T00:00+00:00,5901,11.5,6.0,8.8,,-1,0.2,995.9
1901-10-27T00:00+00:00,5901,13.5,6.2,9.9,,-1,0.2,1001.0
1901-10-28T00:00+00:00,5901,12.0,4.0,8.0,,-1,0.0,1001.7
1901-10-29T00:00+00:00,5901,10.1,3.7,6.9,,-1,2.1,996.2
1901-10-30T00:00+00:00,5901,11.5,8.4,10.0,,-1,1.0,996.3
1901-10-31T00:00+00:00,5901,11.2,4.6,7.9,,-1,2.6,1002.4
1901-11-01T00:00+00:00,5901,11.1,0.4,5.8,,-1,1.0,1009.2
1901-11-02T00:00+00:00,5901,12.4,0.0,6.2,,-1,1.5,1009.5
1901-11-03T00:00+00:00,5901,8.0,-1.3,3.4,,-1,0.6,1006.5
1901-11-04T00:00+00:00,5901,6.2,-2.1,2.1,,-1,0.6,1003.9
1901-11-05T00:00+00:00,5901,4.0,1.1,2.6,,-1,0.6,1006.0
1901-11-06T00:00+00:00,5901,6.0,0.3,3.2,,-1,0.6,1002.5
1901-11-07T00:00+00:00,5901,10.6,-2.0,4.3,,-1,4.5,995.2
1901-11-08T00:00+00:00,5901,11.6,4.4,8.0,,-1,2.6,994.3
1901-11-09T00:00+00:00,5901,8.8,3.0,5.9,,3.8,5.9,991.3
1901-11-10T00:00+00:00,5901,5.6,-1.0,2.3,,0.1,0.6,996.9
1901-11-11T00:00+00:00,5901,10.1,2.2,6.2,,0.2,6.7,988.4
1901-11-12T00:00+00:00,5901,11.2,2.9,7.1,,-1,2.6,985.2
1901-11-13T00:00+00:00,5901,6.0,-1.8,2.1,,-1,1.0,978.8
1901-11-14T00:00+00:00,5901,10.0,-1.6,4.2,,1.9,1.5,976.4
1901-11-15T00:00+00:00,5901,8.4,4.2,6.3,,7.7,0.0,980.6
1901-11-16T00:00+00:00,5901,7.2,2.2,4.7,,5.7,1.5,986.4
1901-11-17T00:00+00:00,5901,4.0,-0.2,1.9,,-1,2.6,1004.5
1901-11-18T00:00+00:00,5901,2.0,-3.6,-0.8,,-1,6.7,1002.3
1901-11-19T00:00+00:00,5901,6.5,-0.9,2.8,,8.8,13.1,997.0
1901-11-20T00:00+00:00,5901,9.0,5.4,7.2,,0.3,11.1,990.1
1901-11-21T00:00+00:00,5901,11.8,7.6,9.7,,-1,5.9,990.7
1901-11-22T00:00+00:00,5901,12.0,5.8,8.9,,0.2,3.2,987.8
1901-11-23T00:00+00:00,5901,10.2,0.0,5.1,,-1,2.6,996.3
1901-11-24T00:00+00:00,5901,1.6,-2.0,-0.2,,-1,3.2,1004.5
1901-11-25T00:00+00:00,5901,1.0,-5.8,-2.4,,-1,0.6,1007.3
1901-11-26T00:00+00:00,5901,0.6,-4.8,-2.1,,-1,1.5,1000.5
1901-11-27T00:00+00:00,5901,1.5,-2.8,-0.7,,0.0,1.5,998.4
1901-11-28T00:00+00:00,5901,2.9,-1.9,0.5,,0.2,6.7,987.5
1901-11-29T00:00+00:00,5901,2.8,-2.2,0.3,,4.0,5.2,991.9
1901-11-30T00:00+00:00,5901,5.0,-2.3,1.4,,2.8,11.1,992.1
1901-12-01T00:00+00:00,5901,5.9,2.4,4.2,,2.0,10.2,992.4
1901-12-02T00:00+00:00,5901,6.6,2.0,4.3,,0.1,5.2,998.2
1901-12-03T00:00+00:00,5901,7.1,3.8,5.5,,0.0,5.9,993.3
1901-12-04T00:00+00:00,5901,6.8,2.2,4.5,,0.1,3.2,997.7
1901-12-05T00:00+00:00,5901,3.1,-2.8,0.2,,-1,0.6,1002.8
1901-12-06T00:00+00:00,5901,3.0,-5.1,-1.1,,-1,1.5,999.9
1901-12-07T00:00+00:00,5901,2.1,-4.2,-1.1,,1.7,5.2,1000.3
1901-12-08T00:00+00:00,5901,11.5,1.0,6.3,,0.0,5.9,989.7
1901-12-09T00:00+00:00,5901,12.3,3.0,7.7,,7.5,8.4,979.4
1901-12-10T00:00+00:00,5901,5.8,1.8,3.8,,0.5,6.7,978.3
1901-12-11T00:00+00:00,5901,4.7,1.0,2.9,,0.2,3.8,979.3
1901-12-12T00:00+00:00,5901,5.0,-1.0,2.0,,0.0,3.8,988.8
1901-12-13T00:00+00:00,5901,5.2,-1.4,1.9,,-1,2.1,979.1
1901-12-14T00:00+00:00,5901,5.7,2.4,4.1,,-1,2.6,971.8
1901-12-15T00:00+00:00,5901,6.1,-0.9,2.6,,-1,2.1,976.7
1901-12-16T00:00+00:00,5901,4.9,-1.5,1.7,,0.6,1.0,988.2
1901-12-17T00:00+00:00,5901,4.7,-0.2,2.3,,3.2,1.0,984.5
1901-12-18T00:00+00:00,5901,10.8,1.4,6.1,,0.3,1.0,977.3
1901-12-19T00:00+00:00,5901,8.6,-0.8,3.9,,-1,1.5,979.4
1901-12-20T00:00+00:00,5901,10.8,4.4,7.6,,-1,1.5,974.4
1901-12-21T00:00+00:00,5901,10.6,0.5,5.6,,0.3,0.2,978.7
1901-12-22T00:00+00:00,5901,8.0,1.7,4.8,,7.6,0.6,973.8
1901-12-23T00:00+00:00,5901,8.3,3.0,5.7,,0.0,3.2,978.6
1901-12-24T00:00+00:00,5901,5.0,1.9,3.5,,0.0,0.2,979.3
1901-12-25T00:00+00:00,5901,4.8,1.2,3.0,,-1,0.6,971.1
1901-12-26T00:00+00:00,5901,4.8,1.3,3.1,,7.7,2.6,974.2
1901-12-27T00:00+00:00,5901,6.8,2.2,4.5,,-1,1.5,981.6
1901-12-28T00:00+00:00,5901,4.8,-1.7,1.6,,-1,0.2,990.0
1901-12-29T00:00+00:00,5901,2.9,-2.8,0.1,,0.3,2.1,986.9
1901-12-30T00:00+00:00,5901,4.4,0.7,2.6,,1.6,0.6,996.8
1901-12-31T00:00+00:00,5901,13.4,-0.2,6.6,,0.0,3.8,1001.5
1902-01-01T00:00+00:00,5901,7.5,-0.3,3.6,,0.0,0.6,1001.2
1902-01-02T00:00+00:00,5901,2.2,-0.7,0.8,,-1,1.0,983.5
1902-01-03T00:00+00:00,5901,9.5,0.0,4.7,,0.0,7.5,983.3
1902-01-04T00:00+00:00,5901,12.0,4.5,8.3,,-1,3.2,996.2
1902-01-05T00:00+00:00,5901,12.0,0.0,6.0,,0.0,4.5,992.8
1902-01-06T00:00+00:00,5901,7.2,3.6,5.4,,8.8,11.1,996.9
1902-01-07T00:00+00:00,5901,8.9,3.5,6.2,,2.8,5.9,1000.7
1902-01-08T00:00+00:00,5901,8.0,5.9,7.0,,-1,5.2,1007.4
1902-01-09T00:00+00:00,5901,7.0,-0.2,3.4,,-1,0.6,1003.9
1902-01-10T00:00+00:00,5901,8.0,-0.2,3.9,,-1,3.8,1001.1
1902-01-11T00:00+00:00,5901,9.0,2.5,5.8,,-1,8.4,994.7
1902-01-12T00:00+00:00,5901,8.7,1.7,5.2,,-1,1.0,998.4
1902-01-13T00:00+00:00,5901,7.7,-0.2,3.8,,0.2,5.9,994.7
1902-01-14T00:00+00:00,5901,4.9,-0.1,2.4,,0.2,3.2,1003.0
1902-01-15T00:00+00:00,5901,1.0,-3.8,-1.4,,0.2,4.5,1010.9
1902-01-16T00:00+00:00,5901,5.9,-1.9,2.0,,5.4,13.1,990.9
1902-01-17T00:00+00:00,5901,6.9,3.4,5.2,,8.9,6.7,998.3
1902-01-18T00:00+00:00,5901,7.6,4.4,6.0,,0.2,3.8,997.4
1902-01-19T00:00+00:00,5901,6.1,3.8,5.0,,-1,2.1,1003.0
1902-01-20T00:00+00:00,5901,5.8,-0.9,2.5,,0.5,3.8,998.1
1902-01-21T00:00+00:00,5901,5.6,3.5,4.6,,4.3,7.5,999.5
1902-01-22T00:00+00:00,5901,8.3,4.3,6.3,,-1,6.7,1008.5
1902-01-23T00:00+00:00,5901,8.7,4.7,6.7,,-1,0.6,1003.5
1902-01-24T00:00+00:00,5901,5.3,1.3,3.3,,-1,0.2,991.4
1902-01-25T00:00+00:00,5901,9.0,0.4,4.7,,0.0,2.6,975.5
1902-01-26T00:00+00:00,5901,8.0,1.2,4.6,,-1,5.2,978.1
1902-01-27T00:00+00:00,5901,2.0,-2.8,-0.4,,0.1,1.5,983.8
1902-01-28T00:00+00:00,5901,1.3,-3.9,-1.3,,0.0,1.5,982.4
1902-01-29T00:00+00:00,5901,7.6,-0.3,3.7,,-1,2.6,983.5
1902-01-30T00:00+00:00,5901,5.0,0.7,2.9,,-1,2.1,999.1
1902-01-31T00:00+00:00,5901,3.0,-0.3,1.4,,2.0,2.6,1008.6
1902-02-01T00:00+00:00,5901,0.6,-5.2,-2.3,,16.9,2.1,1002.2
1902-02-02T00:00+00:00,5901,2.0,-3.7,-0.8,,0.7,2.1,1001.0
1902-02-03T00:00+00:00,5901,2.2,0.4,1.3,,0.7,2.1,992.4
1902-02-04T00:00+00:00,5901,2.1,-3.2,-0.5,,0.6,2.6,990.1
1902-02-05T00:00+00:00,5901,0.2,-6.4,-3.1,,-1,0.2,995.3
1902-02-06T00:00+00:00,5901,1.2,-8.2,-3.5,,-1,2.6,989.0
1902-02-07T00:00+00:00,5901,3.4,-1.3,1.0,,-1,1.0,980.1
1902-02-08T00:00+00:00,5901,5.0,0.8,2.9,,2.6,3.2,976.0
1902-02-09T00:00+00:00,5901,9.3,2.3,5.8,,-1,1.0,978.4
1902-02-10T00:00+00:00,5901,6.0,-0.6,2.7,,1.6,2.1,980.2
1902-02-11T00:00+00:00,5901,6.9,0.6,3.8,,0.1,3.2,986.1
1902-02-12T00:00+00:00,5901,3.7,0.3,2.0,,0.3,1.0,991.6
1902-02-13T00:00+00:00,5901,2.7,-0.2,1.3,,2.1,2.6,982.0
1902-02-14T00:00+00:00,5901,2.6,-1.0,0.8,,4.4,2.6,985.1
1902-02-15T00:00+00:00,5901,0.2,-4.5,-2.1,,2.4,2.6,992.8
1902-02-16T00:00+00:00,5901,0.0,-6.8,-3.4,,0.5,1.5,999.2
1902-02-17T00:00+00:00,5901,3.2,-2.2,0.5,,6.3,0.6,990.9
1902-02-18T00:00+00:00,5901,3.9,1.4,2.6,,5.2,0.6,990.9
1902-02-19T00:00+00:00,5901,4.0,1.0,2.5,,1.4,0.6,993.9
1902-02-20T00:00+00:00,5901,4.0,0.3,2.1,,4.0,2.1,998.6
1902-02-21T00:00+00:00,5901,2.2,-1.8,0.2,,0.3,2.6,1003.4
1902-02-22T00:00+00:00,5901,1.3,-2.3,-0.5,,-1,4.5,1001.2
1902-02-23T00:00+00:00,5901,1.2,-4.9,-1.9,,-1,2.6,998.5
1902-02-24T00:00+00:00,5901,-1.1,-3.6,-2.4,,0.0,2.6,993.2
1902-02-25T00:00+00:00,5901,1.0,-2.6,-0.8,,-1,1.5,986.1
1902-02-26T00:00+00:00,5901,1.8,-4.6,-1.4,,-1,1.0,986.3
1902-02-27T00:00+00:00,5901,5.8,-1.0,2.4,,-1,2.1,984.3
1902-02-28T00:00+00:00,5901,5.2,1.0,3.1,,0.3,1.5,987.9
1902-03-01T00:00+00:00,5901,16.3,4.1,10.2,,-1,2.1,980.0
1902-03-02T00:00+00:00,5901,12.8,6.2,9.5,,0.0,3.8,987.8
1902-03-03T00:00+00:00,5901,10.5,4.8,7.7,,-1,1.5,995.8
1902-03-04T00:00+00:00,5901,7.0,0.6,3.8,,-1,2.6,993.8
1902-03-05T00:00+00:00,5901,4.6,-0.5,2.1,,-1,3.2,999.6
1902-03-06T00:00+00:00,5901,5.7,-3.8,1.0,,-1,0.6,998.9
1902-03-07T00:00+00:00,5901,7.9,-2.0,3.0,,0.2,0.6,986.9
1902-03-08T00:00+00:00,5901,7.2,2.2,4.7,,2.7,2.1,981.9
1902-03-09T00:00+00:00,5901,7.7,2.2,5.0,,5.2,4.5,972.2
1902-03-10T00:00+00:00,5901,5.2,-2.1,1.5,,0.8,5.2,981.8
1902-03-11T00:00+00:00,5901,4.3,-3.8,0.3,,0.1,3.8,989.6
1902-03-12T00:00+00:00,5901,3.6,-0.3,1.7,,0.1,3.8,992.2
1902-03-13T00:00+00:00,5901,1.2,-5.0,-1.9,,0.0,2.1,1001.8
1902-03-14T00:00+00:00,5901,1.4,-9.8,-4.2,,-1,1.0,1005.6
1902-03-15T00:00+00:00,5901,5.7,-5.0,0.4,,0.0,1.5,995.6
1902-03-16T00:00+00:00,5901,9.5,-5.0,2.3,,0.0,5.2,989.4
1902-03-17T00:00+00:00,5901,7.0,2.8,4.9,,1.6,3.8,988.2
1902-03-18T00:00+00:00,5901,10.7,3.1,6.9,,-1,5.9,994.3
1902-03-19T00:00+00:00,5901,14.5,7.0,10.7,,-1,1.0,992.9
1902-03-20T00:00+00:00,5901,17.2,2.2,9.7,,-1,1.0,987.2
1902-03-21T00:00+00:00,5901,16.0,2.5,9.3,,-1,1.0,982.9
1902-03-22T00:00+00:00,5901,18.8,2.6,10.7,,-1,2.1,977.1
1902-03-23T00:00+00:00,5901,15.8,7.2,11.5,,13.0,3.2,976.6
1902-03-24T00:00+00:00,5901,10.8,3.0,6.9,,25.1,3.8,981.3
1902-03-25T00:00+00:00,5901,12.0,1.8,6.9,,1.0,3.2,982.3
1902-03-26T00:00+00:00,5901,10.2,4.6,7.4,,-1,3.2,988.1
1902-03-27T00:00+00:00,5901,8.1,2.6,5.4,,1.7,3.2,988.4
1902-03-28T00:00+00:00,5901,9.0,2.7,5.9,,3.4,3.2,985.7
1902-03-29T00:00+00:00,5901,9.7,2.5,6.1,,7.9,2.1,988.5
1902-03-30T00:00+00:00,5901,9.4,3.9,6.7,,4.1,7.5,976.2
1902-03-31T00:00+00:00,5901,5.2,-0.3,2.5,,0.0,4.5,983.4
1902-04-01T00:00+00:00,5901,9.2,3.0,6.1,,1.0,1.0,985.5
1902-04-02T00:00+00:00,5901,19.4,2.4,10.9,,0.4,1.0,982.8
1902-04-03T00:00+00:00,5901,12.0,7.0,9.5,,-1,0.6,988.4
1902-04-04T00:00+00:00,5901,14.9,5.9,10.4,,0.5,2.1,986.8
1902-04-05T00:00+00:00,5901,11.6,5.2,8.4,,0.1,2.1,992.1
1902-04-06T00:00+00:00,5901,14.7,6.0,10.4,,7.7,1.5,987.1
1902-04-07T00:00+00:00,5901,11.0,3.4,7.2,,0.6,3.8,990.3
1902-04-08T00:00+00:00,5901,11.0,1.7,6.4,,-1,2.1,995.7
1902-04-09T00:00+00:00,5901,13.2,1.6,7.4,,-1,2.1,996.4
1902-04-10T00:00+00:00,5901,13.9,4.8,9.4,,-1,3.8,993.2
1902-04-11T00:00+00:00,5901,18.0,8.3,13.2,,0.0,2.1,987.2
1902-04-12T00:00+00:00,5901,18.8,7.3,13.1,,-1,1.5,988.2
1902-04-13T00:00+00:00,5901,17.0,10.5,13.8,,-1,1.5,987.2
1902-04-14T00:00+00:00,5901,19.8,6.9,13.4,,-1,0.6,988.4
1902-04-15T00:00+00:00,5901,14.0,5.8,9.9,,9.2,2.6,991.5
1902-04-16T00:00+00:00,5901,11.4,4.4,7.9,,0.0,1.5,991.2
1902-04-17T00:00+00:00,5901,12.0,4.7,8.4,,0.5,2.1,991.5
1902-04-18T00:00+00:00,5901,13.1,7.1,10.1,,-1,0.6,995.5
1902-04-19T00:00+00:00,5901,16.8,8.0,12.4,,-1,0.2,998.2
1902-04-20T00:00+00:00,5901,18.9,6.2,12.6,,-1,0.6,998.3
1902-04-21T00:00+00:00,5901,21.1,5.8,13.5,,3.8,1.5,994.5
1902-04-22T00:00+00:00,5901,15.0,8.7,11.9,,0.2,2.1,993.4
1902-04-23T00:00+00:00,5901,15.3,2.9,9.1,,-1,1.5,992.5
1902-04-24T00:00+00:00,5901,14.8,2.1,8.5,,-1,2.1,995.9
1902-04-25T00:00+00:00,5901,17.8,3.2,10.5,,0.5,2.1,990.4
1902-04-26T00:00+00:00,5901,15.7,9.7,12.7,,-1,2.6,985.0
1902-04-27T00:00+00:00,5901,11.1,3.8,7.5,,-1,2.6,989.2
1902-04-28T00:00+00:00,5901,10.8,-0.4,5.2,,-1,2.1,992.8
1902-04-29T00:00+00:00,5901,7.9,1.3,4.6,,-1,2.6,988.6
1902-04-30T00:00+00:00,5901,11.1,4.0,7.5,,-1,2.1,987.7
1902-05-01T00:00+00:00,5901,12.4,2.2,7.3,,0.8,0.6,981.1
1902-05-02T00:00+00:00,5901,12.0,5.0,8.5,,0.9,2.6,984.8
1902-05-03T00:00+00:00,5901,16.0,4.6,10.3,,0.0,1.0,988.3
1902-05-04T00:00+00:00,5901,15.1,10.2,12.7,,4.5,2.6,988.4
1902-05-05T00:00+00:00,5901,12.3,7.1,9.7,,3.0,3.8,987.6
1902-05-06T00:00+00:00,5901,15.0,4.3,9.7,,2.8,2.6,991.8
1902-05-07T00:00+00:00,5901,12.6,5.0,8.8,,-1,1.5,993.8
1902-05-08T00:00+00:00,5901,13.1,4.2,8.7,,-1,3.2,990.8
1902-05-09T00:00+00:00,5901,12.9,6.1,9.5,,16.8,2.6,982.8
1902-05-10T00:00+00:00,5901,9.8,5.6,7.7,,4.8,2.1,983.5
1902-05-11T00:00+00:00,5901,12.9,3.6,8.3,,-1,1.0,987.7
1902-05-12T00:00+00:00,5901,13.0,4.6,8.8,,-1,1.0,987.2
1902-05-13T00:00+00:00,5901,14.0,3.8,8.9,,2.4,1.5,985.9
1902-05-14T00:00+00:00,5901,14.8,6.2,10.5,,8.1,2.1,985.0
1902-05-15T00:00+00:00,5901,11.9,5.8,8.9,,2.0,1.5,987.2
1902-05-16T00:00+00:00,5901,16.1,5.8,10.9,,0.8,0.6,987.3
1902-05-17T00:00+00:00,5901,13.8,8.4,11.1,,11.0,2.1,981.1
1902-05-18T00:00+00:00,5901,13.6,8.4,11.0,,0.8,2.1,978.0
1902-05-19T00:00+00:00,5901,15.2,7.2,11.2,,-1,3.2,978.5
1902-05-20T00:00+00:00,5901,14.8,6.2,10.5,,-1,4.5,982.5
1902-05-21T00:00+00:00,5901,16.0,7.3,11.7,,0.0,4.5,991.1
1902-05-22T00:00+00:00,5901,13.8,7.6,10.7,,4.3,3.8,995.6
1902-05-23T00:00+00:00,5901,13.0,5.8,9.4,,2.8,4.5,996.0
1902-05-24T00:00+00:00,5901,18.0,7.1,12.6,,0.4,2.6,1000.1
1902-05-25T00:00+00:00,5901,14.1,8.4,11.3,,0.7,2.6,998.4
1902-05-26T00:00+00:00,5901,17.1,11.9,14.5,,0.5,3.8,996.8
1902-05-27T00:00+00:00,5901,17.9,9.3,13.6,,-1,1.5,995.9
1902-05-28T00:00+00:00,5901,21.7,9.4,15.6,,-1,1.0,994.3
1902-05-29T00:00+00:00,5901,23.9,10.3,17.1,,-1,1.5,992.9
1902-05-30T00:00+00:00,5901,25.0,13.6,19.3,,-1,2.6,992.1
1902-05-31T00:00+00:00,5901,25.8,13.4,19.6,,-1,3.2,991.8
1902-06-01T00:00+00:00,5901,27.9,17.0,22.5,,-1,2.1,989.5
1902-06-02T00:00+00:00,5901,27.7,14.2,21.0,,0.0,0.0,992.6
1902-06-03T00:00+00:00,5901,25.2,16.5,20.9,,-1,0.6,995.0
1902-06-04T00:00+00:00,5901,26.6,13.8,20.2,,-1,0.6,994.1
1902-06-05T00:00+00:00,5901,24.3,14.8,19.6,,0.4,2.6,990.9
1902-06-06T00:00+00:00,5901,22.4,15.1,18.8,,-1,2.6,987.9
1902-06-07T00:00+00:00,5901,22.8,14.8,18.8,,6.1,2.6,983.0
1902-06-08T00:00+00:00,5901,19.0,11.3,15.2,,7.4,2.6,980.2
1902-06-09T00:00+00:00,5901,19.9,11.3,15.6,,-1,3.2,982.5
1902-06-10T00:00+00:00,5901,22.0,9.0,15.5,,6.5,2.1,980.6
1902-06-11T00:00+00:00,5901,18.4,11.7,15.1,,1.2,1.0,986.3
1902-06-12T00:00+00:00,5901,19.8,11.6,15.7,,0.5,2.6,983.3
1902-06-13T00:00+00:00,5901,22.0,11.5,16.8,,-1,1.5,982.8
1902-06-14T00:00+00:00,5901,19.0,9.5,14.3,,5.1,9.2,981.9
1902-06-15T00:00+00:00,5901,19.4,9.9,14.7,,-1,3.2,986.2
1902-06-16T00:00+00:00,5901,20.9,8.8,14.9,,5.2,2.1,986.7
1902-06-17T00:00+00:00,5901,15.2,7.2,11.2,,1.2,4.5,985.8
1902-06-18T00:00+00:00,5901,15.8,9.7,12.8,,17.1,4.5,985.6
1902-06-19T00:00+00:00,5901,17.0,11.8,14.4,,10.1,4.5,984.2
1902-06-20T00:00+00:00,5901,20.9,10.8,15.9,,0.1,2.1,980.8
1902-06-21T00:00+00:00,5901,18.9,12.6,15.8,,-1,6.7,986.6
1902-06-22T00:00+00:00,5901,19.6,13.5,16.6,,0.4,3.8,994.2
1902-06-23T00:00+00:00,5901,20.2,13.9,17.1,,12.0,3.2,994.7
1902-06-24T00:00+00:00,5901,20.0,14.0,17.0,,14.8,3.2,991.4
1902-06-25T00:00+00:00,5901,15.3,10.2,12.8,,3.5,3.8,995.3
1902-06-26T00:00+00:00,5901,19.0,12.8,15.9,,-1,2.6,998.9
1902-06-27T00:00+00:00,5901,22.5,12.1,17.3,,-1,2.1,1001.1
1902-06-28T00:00+00:00,5901,25.6,13.4,19.5,,-1,1.5,999.9
1902-06-29T00:00+00:00,5901,27.9,13.3,20.6,,-1,1.0,993.9
1902-06-30T00:00+00:00,5901,27.7,15.0,21.4,,-1,1.0,992.1
1902-07-01T00:00+00:00,5901,30.8,17.5,24.2,,29.3,0.6,987.7
1902-07-02T00:00+00:00,5901,23.5,13.9,18.7,,3.9,3.8,988.3
1902-07-03T00:00+00:00,5901,17.5,12.0,14.8,,-1,3.8,998.5
1902-07-04T00:00+00:00,5901,18.9,9.4,14.2,,-1,1.5,1000.0
1902-07-05T00:00+00:00,5901,22.5,12.0,17.3,,3.0,2.1,994.8
1902-07-06T00:00+00:00,5901,20.1,13.3,16.7,,-1,4.5,996.4
1902-07-07T00:00+00:00,5901,23.9,9.5,16.7,,-1,0.6,995.9
1902-07-08T00:00+00:00,5901,27.1,15.1,21.1,,-1,3.2,992.7
1902-07-09T00:00+00:00,5901,25.0,17.0,21.0,,6.5,0.2,989.3
1902-07-10T00:00+00:00,5901,28.5,16.4,22.5,,4.1,2.1,981.9
1902-07-11T00:00+00:00,5901,22.1,13.1,17.6,,0.9,6.7,985.4
1902-07-12T00:00+00:00,5901,18.3,11.8,15.1,,2.9,4.5,995.9
1902-07-13T00:00+00:00,5901,18.0,10.9,14.4,,-1,1.0,999.8
1902-07-14T00:00+00:00,5901,24.1,10.1,17.1,,-1,0.6,996.6
1902-07-15T00:00+00:00,5901,26.5,16.3,21.4,,-1,0.6,992.8
1902-07-16T00:00+00:00,5901,21.3,15.7,18.5,,0.4,0.2,991.3
1902-07-17T00:00+00:00,5901,24.0,14.6,19.3,,0.5,1.5,988.7
1902-07-18T00:00+00:00,5901,25.4,19.0,22.2,,-1,3.8,990.7
1902-07-19T00:00+00:00,5901,22.0,14.7,18.4,,3.6,2.1,988.2
1902-07-20T00:00+00:00,5901,19.6,14.0,16.8,,1.2,0.0,985.9
1902-07-21T00:00+00:00,5901,22.8,13.9,18.3,,29.8,5.2,984.5
1902-07-22T00:00+00:00,5901,21.4,13.3,17.4,,-1,3.8,991.6
1902-07-23T00:00+00:00,5901,22.6,12.3,17.5,,0.2,1.0,993.1
1902-07-24T00:00+00:00,5901,22.5,11.9,17.2,,-1,1.5,992.8
1902-07-25T00:00+00:00,5901,18.9,14.5,16.7,,9.7,0.6,992.5
1902-07-26T00:00+00:00,5901,24.3,12.0,18.2,,-1,1.0,994.0
1902-07-27T00:00+00:00,5901,27.1,15.4,21.3,,0.8,1.0,990.3
1902-07-28T00:00+00:00,5901,24.0,15.8,19.9,,-1,4.5,995.6
1902-07-29T00:00+00:00,5901,21.7,12.7,17.2,,-1,1.5,1000.5
1902-07-30T00:00+00:00,5901,22.6,10.0,16.3,,-1,0.6,997.9
1902-07-31T00:00+00:00,5901,27.3,13.6,20.5,,6.1,1.5,992.6
1902-08-01T00:00+00:00,5901,22.9,17.2,20.1,,0.0,0.6,993.7
1902-08-02T00:00+00:00,5901,24.5,14.2,19.3,,-1,1.0,991.2
1902-08-03T00:00+00:00,5901,22.2,15.9,19.0,,5.2,3.2,989.5
1902-08-04T00:00+00:00,5901,23.0,14.2,18.6,,-1,2.6,992.7
1902-08-05T00:00+00:00,5901,25.6,13.5,19.6,,0.4,0.6,992.1
1902-08-06T00:00+00:00,5901,25.8,16.6,21.2,,-1,1.0,994.4
1902-08-07T00:00+00:00,5901,29.5,17.5,23.5,,1.3,0.0,989.8
1902-08-08T00:00+00:00,5901,24.2,18.8,21.5,,0.1,1.0,989.8
1902-08-09T00:00+00:00,5901,21.3,15.6,18.5,,0.6,2.6,991.4
1902-08-10T00:00+00:00,5901,22.4,12.8,17.6,,8.6,1.5,993.2
1902-08-11T00:00+00:00,5901,18.0,12.8,15.4,,8.6,1.5,989.1
1902-08-12T00:00+00:00,5901,16.3,10.1,13.2,,0.5,5.2,990.2
1902-08-13T00:00+00:00,5901,15.1,9.7,12.4,,4.0,5.9,990.8
1902-08-14T00:00+00:00,5901,19.0,9.2,14.1,,0.9,3.2,990.5
1902-08-15T00:00+00:00,5901,18.6,10.1,14.4,,4.1,3.2,991.3
1902-08-16T00:00+00:00,5901,22.1,10.4,16.3,,-1,0.6,992.1
1902-08-17T00:00+00:00,5901,22.8,12.3,17.6,,7.4,3.8,988.6
1902-08-18T00:00+00:00,5901,25.1,16.5,20.8,,-1,3.8,993.4
1902-08-19T00:00+00:00,5901,26.9,14.0,20.5,,-1,0.6,991.8
1902-08-20T00:00+00:00,5901,26.8,15.7,21.3,,12.2,3.8,988.5
1902-08-21T00:00+00:00,5901,23.1,15.1,19.1,,0.3,3.2,993.6
1902-08-22T00:00+00:00,5901,19.8,14.1,17.0,,-1,2.6,998.2
1902-08-23T00:00+00:00,5901,19.8,12.8,16.3,,-1,2.6,998.6
